"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","1992","Rural","Male","5 - 9","Estimate - de facto","Final figure, complete","1993","1796642",""
"Russian Federation","1992","Rural","Male","6","Estimate - de facto","Final figure, complete","1993","362130",""
"Russian Federation","1992","Rural","Male","7","Estimate - de facto","Final figure, complete","1993","354347",""
"Russian Federation","1992","Rural","Male","8","Estimate - de facto","Final figure, complete","1993","357827",""
"Russian Federation","1992","Rural","Male","9","Estimate - de facto","Final figure, complete","1993","350664",""
"Russian Federation","1992","Rural","Male","10","Estimate - de facto","Final figure, complete","1993","331800",""
"Russian Federation","1992","Rural","Male","10 - 14","Estimate - de facto","Final figure, complete","1993","1589423",""
"Russian Federation","1992","Rural","Male","11","Estimate - de facto","Final figure, complete","1993","320684",""
"Russian Federation","1992","Rural","Male","12","Estimate - de facto","Final figure, complete","1993","317362",""
"Russian Federation","1992","Rural","Male","13","Estimate - de facto","Final figure, complete","1993","312332",""
"Russian Federation","1992","Rural","Male","14","Estimate - de facto","Final figure, complete","1993","307245",""
"Russian Federation","1992","Rural","Male","15","Estimate - de facto","Final figure, complete","1993","304771",""
"Russian Federation","1992","Rural","Male","15 - 19","Estimate - de facto","Final figure, complete","1993","1370963",""
"Russian Federation","1992","Rural","Male","16","Estimate - de facto","Final figure, complete","1993","298593",""
"Russian Federation","1992","Rural","Male","17","Estimate - de facto","Final figure, complete","1993","272988",""
"Russian Federation","1992","Rural","Male","18","Estimate - de facto","Final figure, complete","1993","252340",""
"Russian Federation","1992","Rural","Male","19","Estimate - de facto","Final figure, complete","1993","242271",""
"Russian Federation","1992","Rural","Male","20","Estimate - de facto","Final figure, complete","1993","242836",""
"Russian Federation","1992","Rural","Male","20 - 24","Estimate - de facto","Final figure, complete","1993","1091907",""
"Russian Federation","1992","Rural","Male","21","Estimate - de facto","Final figure, complete","1993","222785",""
"Russian Federation","1992","Rural","Male","22","Estimate - de facto","Final figure, complete","1993","200467",""
"Russian Federation","1992","Rural","Male","23","Estimate - de facto","Final figure, complete","1993","202023",""
"Russian Federation","1992","Rural","Male","24","Estimate - de facto","Final figure, complete","1993","223796",""
"Russian Federation","1992","Rural","Male","25","Estimate - de facto","Final figure, complete","1993","246914",""
"Russian Federation","1992","Rural","Male","25 - 29","Estimate - de facto","Final figure, complete","1993","1399330",""
"Russian Federation","1992","Rural","Male","26","Estimate - de facto","Final figure, complete","1993","264988",""
"Russian Federation","1992","Rural","Male","27","Estimate - de facto","Final figure, complete","1993","276710",""
"Russian Federation","1992","Rural","Male","28","Estimate - de facto","Final figure, complete","1993","295476",""
"Russian Federation","1992","Rural","Male","29","Estimate - de facto","Final figure, complete","1993","315242",""
"Russian Federation","1992","Rural","Male","30","Estimate - de facto","Final figure, complete","1993","332766",""
"Russian Federation","1992","Rural","Male","30 - 34","Estimate - de facto","Final figure, complete","1993","1706145",""
"Russian Federation","1992","Rural","Male","31","Estimate - de facto","Final figure, complete","1993","345550",""
"Russian Federation","1992","Rural","Male","32","Estimate - de facto","Final figure, complete","1993","347877",""
"Russian Federation","1992","Rural","Male","33","Estimate - de facto","Final figure, complete","1993","343440",""
"Russian Federation","1992","Rural","Male","34","Estimate - de facto","Final figure, complete","1993","336512",""
"Russian Federation","1992","Rural","Male","35","Estimate - de facto","Final figure, complete","1993","326512",""
"Russian Federation","1992","Rural","Male","35 - 39","Estimate - de facto","Final figure, complete","1993","1522335",""
"Russian Federation","1992","Rural","Male","36","Estimate - de facto","Final figure, complete","1993","315666",""
"Russian Federation","1992","Rural","Male","37","Estimate - de facto","Final figure, complete","1993","310160",""
"Russian Federation","1992","Rural","Male","38","Estimate - de facto","Final figure, complete","1993","292390",""
"Russian Federation","1992","Rural","Male","39","Estimate - de facto","Final figure, complete","1993","277607",""
"Russian Federation","1992","Rural","Male","40","Estimate - de facto","Final figure, complete","1993","271925",""
"Russian Federation","1992","Rural","Male","40 - 44","Estimate - de facto","Final figure, complete","1993","1218644",""
"Russian Federation","1992","Rural","Male","41","Estimate - de facto","Final figure, complete","1993","257792",""
"Russian Federation","1992","Rural","Male","42","Estimate - de facto","Final figure, complete","1993","255632",""
"Russian Federation","1992","Rural","Male","43","Estimate - de facto","Final figure, complete","1993","233627",""
"Russian Federation","1992","Rural","Male","44","Estimate - de facto","Final figure, complete","1993","199668",""
"Russian Federation","1992","Rural","Male","45","Estimate - de facto","Final figure, complete","1993","182862",""
"Russian Federation","1992","Rural","Male","45 - 49","Estimate - de facto","Final figure, complete","1993","602239",""
"Russian Federation","1992","Rural","Male","46","Estimate - de facto","Final figure, complete","1993","134893",""
"Russian Federation","1992","Rural","Male","47","Estimate - de facto","Final figure, complete","1993","89588",""
"Russian Federation","1992","Rural","Male","48","Estimate - de facto","Final figure, complete","1993","83528",""
"Russian Federation","1992","Rural","Male","49","Estimate - de facto","Final figure, complete","1993","111368",""
"Russian Federation","1992","Rural","Male","50","Estimate - de facto","Final figure, complete","1993","176104",""
"Russian Federation","1992","Rural","Male","50 - 54","Estimate - de facto","Final figure, complete","1993","1181608",""
"Russian Federation","1992","Rural","Male","51","Estimate - de facto","Final figure, complete","1993","224000",""
"Russian Federation","1992","Rural","Male","52","Estimate - de facto","Final figure, complete","1993","248944",""
"Russian Federation","1992","Rural","Male","53","Estimate - de facto","Final figure, complete","1993","266088",""
"Russian Federation","1992","Rural","Male","54","Estimate - de facto","Final figure, complete","1993","266472",""
"Russian Federation","1992","Rural","Male","55","Estimate - de facto","Final figure, complete","1993","257031",""
"Russian Federation","1992","Rural","Male","55 - 59","Estimate - de facto","Final figure, complete","1993","1075061",""
"Russian Federation","1992","Rural","Male","56","Estimate - de facto","Final figure, complete","1993","235154",""
"Russian Federation","1992","Rural","Male","57","Estimate - de facto","Final figure, complete","1993","200810",""
"Russian Federation","1992","Rural","Male","58","Estimate - de facto","Final figure, complete","1993","180365",""
"Russian Federation","1992","Rural","Male","59","Estimate - de facto","Final figure, complete","1993","201701",""
"Russian Federation","1992","Rural","Male","60","Estimate - de facto","Final figure, complete","1993","223498",""
"Russian Federation","1992","Rural","Male","60 - 64","Estimate - de facto","Final figure, complete","1993","1154738",""
"Russian Federation","1992","Rural","Male","61","Estimate - de facto","Final figure, complete","1993","234463",""
"Russian Federation","1992","Rural","Male","62","Estimate - de facto","Final figure, complete","1993","244317",""
"Russian Federation","1992","Rural","Male","63","Estimate - de facto","Final figure, complete","1993","237678",""
"Russian Federation","1992","Rural","Male","64","Estimate - de facto","Final figure, complete","1993","214782",""
"Russian Federation","1992","Rural","Male","65","Estimate - de facto","Final figure, complete","1993","182100",""
"Russian Federation","1992","Rural","Male","65 - 69","Estimate - de facto","Final figure, complete","1993","649920",""
"Russian Federation","1992","Rural","Male","66","Estimate - de facto","Final figure, complete","1993","148011",""
"Russian Federation","1992","Rural","Male","67","Estimate - de facto","Final figure, complete","1993","126950",""
"Russian Federation","1992","Rural","Male","68","Estimate - de facto","Final figure, complete","1993","108219",""
"Russian Federation","1992","Rural","Male","69","Estimate - de facto","Final figure, complete","1993","84640",""
"Russian Federation","1992","Rural","Male","70","Estimate - de facto","Final figure, complete","1993","68921",""
"Russian Federation","1992","Rural","Male","70 - 74","Estimate - de facto","Final figure, complete","1993","285522",""
"Russian Federation","1992","Rural","Male","71","Estimate - de facto","Final figure, complete","1993","59771",""
"Russian Federation","1992","Rural","Male","72","Estimate - de facto","Final figure, complete","1993","55975",""
"Russian Federation","1992","Rural","Male","73","Estimate - de facto","Final figure, complete","1993","54428",""
"Russian Federation","1992","Rural","Male","74","Estimate - de facto","Final figure, complete","1993","46427",""
"Russian Federation","1992","Rural","Male","75","Estimate - de facto","Final figure, complete","1993","39408",""
"Russian Federation","1992","Rural","Male","75 - 79","Estimate - de facto","Final figure, complete","1993","215061",""
"Russian Federation","1992","Rural","Male","76","Estimate - de facto","Final figure, complete","1993","40826",""
"Russian Federation","1992","Rural","Male","77","Estimate - de facto","Final figure, complete","1993","46586",""
"Russian Federation","1992","Rural","Male","78","Estimate - de facto","Final figure, complete","1993","45891",""
"Russian Federation","1992","Rural","Male","79","Estimate - de facto","Final figure, complete","1993","42350",""
"Russian Federation","1992","Rural","Male","80","Estimate - de facto","Final figure, complete","1993","38012",""
"Russian Federation","1992","Rural","Male","80 - 84","Estimate - de facto","Final figure, complete","1993","139194",""
"Russian Federation","1992","Rural","Male","81","Estimate - de facto","Final figure, complete","1993","33151",""
"Russian Federation","1992","Rural","Male","82","Estimate - de facto","Final figure, complete","1993","27941",""
"Russian Federation","1992","Rural","Male","83","Estimate - de facto","Final figure, complete","1993","21960",""
"Russian Federation","1992","Rural","Male","84","Estimate - de facto","Final figure, complete","1993","18130",""
"Russian Federation","1992","Rural","Male","85","Estimate - de facto","Final figure, complete","1993","14856",""
"Russian Federation","1992","Rural","Male","85 - 89","Estimate - de facto","Final figure, complete","1993","47796",""
"Russian Federation","1992","Rural","Male","86","Estimate - de facto","Final figure, complete","1993","11790",""
"Russian Federation","1992","Rural","Male","87","Estimate - de facto","Final figure, complete","1993","9080",""
"Russian Federation","1992","Rural","Male","88","Estimate - de facto","Final figure, complete","1993","6844",""
"Russian Federation","1992","Rural","Male","89","Estimate - de facto","Final figure, complete","1993","5226",""
"Russian Federation","1992","Rural","Male","90","Estimate - de facto","Final figure, complete","1993","3746",""
"Russian Federation","1992","Rural","Male","90 - 94","Estimate - de facto","Final figure, complete","1993","10167",""
"Russian Federation","1992","Rural","Male","91","Estimate - de facto","Final figure, complete","1993","2684",""
"Russian Federation","1992","Rural","Male","92","Estimate - de facto","Final figure, complete","1993","1752",""
"Russian Federation","1992","Rural","Male","93","Estimate - de facto","Final figure, complete","1993","1195",""
"Russian Federation","1992","Rural","Male","94","Estimate - de facto","Final figure, complete","1993","790",""
"Russian Federation","1992","Rural","Male","95","Estimate - de facto","Final figure, complete","1993","600",""
"Russian Federation","1992","Rural","Male","95 - 99","Estimate - de facto","Final figure, complete","1993","1945",""
"Russian Federation","1992","Rural","Male","96","Estimate - de facto","Final figure, complete","1993","515",""
"Russian Federation","1992","Rural","Male","97","Estimate - de facto","Final figure, complete","1993","373",""
"Russian Federation","1992","Rural","Male","98","Estimate - de facto","Final figure, complete","1993","259",""
"Russian Federation","1992","Rural","Male","99","Estimate - de facto","Final figure, complete","1993","198",""
"Russian Federation","1992","Rural","Male","100 +","Estimate - de facto","Final figure, complete","1993","837",""
"Russian Federation","1992","Rural","Male","Unknown","Estimate - de facto","Final figure, complete","1993","0",""
"Russian Federation","1992","Rural","Female","Total","Estimate - de facto","Final figure, complete","1993","20825111",""
"Russian Federation","1992","Rural","Female","0","Estimate - de facto","Final figure, complete","1993","263994",""
"Russian Federation","1992","Rural","Female","1","Estimate - de facto","Final figure, complete","1993","286144",""
"Russian Federation","1992","Rural","Female","1 - 4","Estimate - de facto","Final figure, complete","1993","1263460",""
"Russian Federation","1992","Rural","Female","2","Estimate - de facto","Final figure, complete","1993","302974",""
"Russian Federation","1992","Rural","Female","3","Estimate - de facto","Final figure, complete","1993","324280",""
"Russian Federation","1992","Rural","Female","4","Estimate - de facto","Final figure, complete","1993","350062",""
"Russian Federation","1992","Rural","Female","5","Estimate - de facto","Final figure, complete","1993","360496",""
"Russian Federation","1992","Rural","Female","5 - 9","Estimate - de facto","Final figure, complete","1993","1747458",""
"Russian Federation","1992","Rural","Female","6","Estimate - de facto","Final figure, complete","1993","351842",""
"Russian Federation","1992","Rural","Female","7","Estimate - de facto","Final figure, complete","1993","344676",""
"Russian Federation","1992","Rural","Female","8","Estimate - de facto","Final figure, complete","1993","348672",""
"Russian Federation","1992","Rural","Female","9","Estimate - de facto","Final figure, complete","1993","341772",""
"Russian Federation","1992","Rural","Female","10","Estimate - de facto","Final figure, complete","1993","323829",""
"Russian Federation","1992","Rural","Female","10 - 14","Estimate - de facto","Final figure, complete","1993","1550366",""
"Russian Federation","1992","Rural","Female","11","Estimate - de facto","Final figure, complete","1993","313396",""
"Russian Federation","1992","Rural","Female","12","Estimate - de facto","Final figure, complete","1993","309154",""
"Russian Federation","1992","Rural","Female","13","Estimate - de facto","Final figure, complete","1993","304664",""
"Russian Federation","1992","Rural","Female","14","Estimate - de facto","Final figure, complete","1993","299323",""
"Russian Federation","1992","Rural","Female","15","Estimate - de facto","Final figure, complete","1993","294067",""
"Russian Federation","1992","Rural","Female","15 - 19","Estimate - de facto","Final figure, complete","1993","1222012",""
"Russian Federation","1992","Rural","Female","16","Estimate - de facto","Final figure, complete","1993","282896",""
"Russian Federation","1992","Rural","Female","17","Estimate - de facto","Final figure, complete","1993","238093",""
"Russian Federation","1992","Rural","Female","18","Estimate - de facto","Final figure, complete","1993","207166",""
"Russian Federation","1992","Rural","Female","19","Estimate - de facto","Final figure, complete","1993","199790",""
"Russian Federation","1992","Rural","Female","20","Estimate - de facto","Final figure, complete","1993","201698",""
"Russian Federation","1992","Rural","Female","20 - 24","Estimate - de facto","Final figure, complete","1993","1057967",""
"Russian Federation","1992","Rural","Female","21","Estimate - de facto","Final figure, complete","1993","201990",""
"Russian Federation","1992","Rural","Female","22","Estimate - de facto","Final figure, complete","1993","210144",""
"Russian Federation","1992","Rural","Female","23","Estimate - de facto","Final figure, complete","1993","218110",""
"Russian Federation","1992","Rural","Female","24","Estimate - de facto","Final figure, complete","1993","226025",""
"Russian Federation","1992","Rural","Female","25","Estimate - de facto","Final figure, complete","1993","234404",""
"Russian Federation","1992","Rural","Female","25 - 29","Estimate - de facto","Final figure, complete","1993","1271022",""
"Russian Federation","1992","Rural","Female","26","Estimate - de facto","Final figure, complete","1993","241824",""
"Russian Federation","1992","Rural","Female","27","Estimate - de facto","Final figure, complete","1993","248634",""
"Russian Federation","1992","Rural","Female","28","Estimate - de facto","Final figure, complete","1993","264744",""
"Russian Federation","1992","Rural","Female","29","Estimate - de facto","Final figure, complete","1993","281416",""
"Russian Federation","1992","Rural","Female","30","Estimate - de facto","Final figure, complete","1993","294861",""
"Russian Federation","1992","Rural","Female","30 - 34","Estimate - de facto","Final figure, complete","1993","1507106",""
"Russian Federation","1992","Rural","Female","31","Estimate - de facto","Final figure, complete","1993","305781",""
"Russian Federation","1992","Rural","Female","32","Estimate - de facto","Final figure, complete","1993","307372",""
"Russian Federation","1992","Rural","Female","33","Estimate - de facto","Final figure, complete","1993","302530",""
"Russian Federation","1992","Rural","Female","34","Estimate - de facto","Final figure, complete","1993","296562",""
"Russian Federation","1992","Rural","Female","35","Estimate - de facto","Final figure, complete","1993","288048",""
"Russian Federation","1992","Rural","Female","35 - 39","Estimate - de facto","Final figure, complete","1993","1354380",""
"Russian Federation","1992","Rural","Female","36","Estimate - de facto","Final figure, complete","1993","279724",""
"Russian Federation","1992","Rural","Female","37","Estimate - de facto","Final figure, complete","1993","276317",""
"Russian Federation","1992","Rural","Female","38","Estimate - de facto","Final figure, complete","1993","261455",""
"Russian Federation","1992","Rural","Female","39","Estimate - de facto","Final figure, complete","1993","248836",""
"Russian Federation","1992","Rural","Female","40","Estimate - de facto","Final figure, complete","1993","243790",""
"Russian Federation","1992","Rural","Female","40 - 44","Estimate - de facto","Final figure, complete","1993","1107388",""
"Russian Federation","1992","Rural","Female","41","Estimate - de facto","Final figure, complete","1993","232546",""
"Russian Federation","1992","Rural","Female","42","Estimate - de facto","Final figure, complete","1993","231629",""
"Russian Federation","1992","Rural","Female","43","Estimate - de facto","Final figure, complete","1993","212875",""
"Russian Federation","1992","Rural","Female","44","Estimate - de facto","Final figure, complete","1993","186548",""
"Russian Federation","1992","Rural","Female","45","Estimate - de facto","Final figure, complete","1993","175456",""
"Russian Federation","1992","Rural","Female","45 - 49","Estimate - de facto","Final figure, complete","1993","606800",""
"Russian Federation","1992","Rural","Female","46","Estimate - de facto","Final figure, complete","1993","132868",""
"Russian Federation","1992","Rural","Female","47","Estimate - de facto","Final figure, complete","1993","90490",""
"Russian Federation","1992","Rural","Female","48","Estimate - de facto","Final figure, complete","1993","86958",""
"Russian Federation","1992","Rural","Female","49","Estimate - de facto","Final figure, complete","1993","121028",""
"Russian Federation","1992","Rural","Female","50","Estimate - de facto","Final figure, complete","1993","194109",""
"Russian Federation","1992","Rural","Female","50 - 54","Estimate - de facto","Final figure, complete","1993","1324833",""
"Russian Federation","1992","Rural","Female","51","Estimate - de facto","Final figure, complete","1993","249284",""
"Russian Federation","1992","Rural","Female","52","Estimate - de facto","Final figure, complete","1993","280678",""
"Russian Federation","1992","Rural","Female","53","Estimate - de facto","Final figure, complete","1993","301146",""
"Russian Federation","1992","Rural","Female","54","Estimate - de facto","Final figure, complete","1993","299616",""
"Russian Federation","1992","Rural","Female","55","Estimate - de facto","Final figure, complete","1993","289156",""
"Russian Federation","1992","Rural","Female","55 - 59","Estimate - de facto","Final figure, complete","1993","1243841",""
"Russian Federation","1992","Rural","Female","56","Estimate - de facto","Final figure, complete","1993","266844",""
"Russian Federation","1992","Rural","Female","57","Estimate - de facto","Final figure, complete","1993","230173",""
"Russian Federation","1992","Rural","Female","58","Estimate - de facto","Final figure, complete","1993","211330",""
"Russian Federation","1992","Rural","Female","59","Estimate - de facto","Final figure, complete","1993","246338",""
"Russian Federation","1992","Rural","Female","60","Estimate - de facto","Final figure, complete","1993","273036",""
"Russian Federation","1992","Rural","Female","60 - 64","Estimate - de facto","Final figure, complete","1993","1531672",""
"Russian Federation","1992","Rural","Female","61","Estimate - de facto","Final figure, complete","1993","289168",""
"Russian Federation","1992","Rural","Female","62","Estimate - de facto","Final figure, complete","1993","316480",""
"Russian Federation","1992","Rural","Female","63","Estimate - de facto","Final figure, complete","1993","328498",""
"Russian Federation","1992","Rural","Female","64","Estimate - de facto","Final figure, complete","1993","324490",""
"Russian Federation","1992","Rural","Female","65","Estimate - de facto","Final figure, complete","1993","311179",""
"Russian Federation","1992","Rural","Female","65 - 69","Estimate - de facto","Final figure, complete","1993","1339740",""
"Russian Federation","1992","Rural","Female","66","Estimate - de facto","Final figure, complete","1993","291854",""
"Russian Federation","1992","Rural","Female","67","Estimate - de facto","Final figure, complete","1993","272180",""
"Russian Federation","1992","Rural","Female","68","Estimate - de facto","Final figure, complete","1993","249789",""
"Russian Federation","1992","Rural","Female","69","Estimate - de facto","Final figure, complete","1993","214738",""
"Russian Federation","1992","Rural","Female","70","Estimate - de facto","Final figure, complete","1993","177456",""
"Russian Federation","1992","Rural","Female","70 - 74","Estimate - de facto","Final figure, complete","1993","776830",""
"Russian Federation","1992","Rural","Female","71","Estimate - de facto","Final figure, complete","1993","154469",""
"Russian Federation","1992","Rural","Female","72","Estimate - de facto","Final figure, complete","1993","154083",""
"Russian Federation","1992","Rural","Female","73","Estimate - de facto","Final figure, complete","1993","154009",""
"Russian Federation","1992","Rural","Female","74","Estimate - de facto","Final figure, complete","1993","136813",""
"Russian Federation","1992","Rural","Female","75","Estimate - de facto","Final figure, complete","1993","125354",""
"Russian Federation","1992","Rural","Female","75 - 79","Estimate - de facto","Final figure, complete","1993","760286",""
"Russian Federation","1992","Rural","Female","76","Estimate - de facto","Final figure, complete","1993","138622",""
"Russian Federation","1992","Rural","Female","77","Estimate - de facto","Final figure, complete","1993","168432",""
"Russian Federation","1992","Rural","Female","78","Estimate - de facto","Final figure, complete","1993","168628",""
"Russian Federation","1992","Rural","Female","79","Estimate - de facto","Final figure, complete","1993","159250",""
"Russian Federation","1992","Rural","Female","80","Estimate - de facto","Final figure, complete","1993","149306",""
"Russian Federation","1992","Rural","Female","80 - 84","Estimate - de facto","Final figure, complete","1993","571748",""
"Russian Federation","1992","Rural","Female","81","Estimate - de facto","Final figure, complete","1993","130490",""
"Russian Federation","1992","Rural","Female","82","Estimate - de facto","Final figure, complete","1993","114348",""
"Russian Federation","1992","Rural","Female","83","Estimate - de facto","Final figure, complete","1993","96036",""
"Russian Federation","1992","Rural","Female","84","Estimate - de facto","Final figure, complete","1993","81568",""
"Russian Federation","1992","Rural","Female","85","Estimate - de facto","Final figure, complete","1993","68586",""
"Russian Federation","1992","Rural","Female","85 - 89","Estimate - de facto","Final figure, complete","1993","244974",""
"Russian Federation","1992","Rural","Female","86","Estimate - de facto","Final figure, complete","1993","58744",""
"Russian Federation","1992","Rural","Female","87","Estimate - de facto","Final figure, complete","1993","48131",""
"Russian Federation","1992","Rural","Female","88","Estimate - de facto","Final figure, complete","1993","38086",""
"Russian Federation","1992","Rural","Female","89","Estimate - de facto","Final figure, complete","1993","31427",""
"Russian Federation","1992","Rural","Female","90","Estimate - de facto","Final figure, complete","1993","24088",""
"Russian Federation","1992","Rural","Female","90 - 94","Estimate - de facto","Final figure, complete","1993","64205",""
"Russian Federation","1992","Rural","Female","91","Estimate - de facto","Final figure, complete","1993","17195",""
"Russian Federation","1992","Rural","Female","92","Estimate - de facto","Final figure, complete","1993","10652",""
"Russian Federation","1992","Rural","Female","93","Estimate - de facto","Final figure, complete","1993","7564",""
"Russian Federation","1992","Rural","Female","94","Estimate - de facto","Final figure, complete","1993","4706",""
"Russian Federation","1992","Rural","Female","95","Estimate - de facto","Final figure, complete","1993","3398",""
"Russian Federation","1992","Rural","Female","95 - 99","Estimate - de facto","Final figure, complete","1993","10625",""
"Russian Federation","1992","Rural","Female","96","Estimate - de facto","Final figure, complete","1993","2743",""
"Russian Federation","1992","Rural","Female","97","Estimate - de facto","Final figure, complete","1993","1970",""
"Russian Federation","1992","Rural","Female","98","Estimate - de facto","Final figure, complete","1993","1323",""
"Russian Federation","1992","Rural","Female","99","Estimate - de facto","Final figure, complete","1993","1191",""
"Russian Federation","1992","Rural","Female","100 +","Estimate - de facto","Final figure, complete","1993","4404",""
"Russian Federation","1992","Rural","Female","Unknown","Estimate - de facto","Final figure, complete","1993","0",""
"Russian Federation","1991","Total","Both Sexes","Total","Estimate - de facto","Final figure, complete","1992","148244835",""
"Russian Federation","1991","Total","Both Sexes","0","Estimate - de facto","Final figure, complete","1992","1870366",""
"Russian Federation","1991","Total","Both Sexes","1","Estimate - de facto","Final figure, complete","1992","2037055",""
"Russian Federation","1991","Total","Both Sexes","1 - 4","Estimate - de facto","Final figure, complete","1992","9091489",""
"Russian Federation","1991","Total","Both Sexes","2","Estimate - de facto","Final figure, complete","1992","2210916",""
"Russian Federation","1991","Total","Both Sexes","3","Estimate - de facto","Final figure, complete","1992","2381461",""
"Russian Federation","1991","Total","Both Sexes","4","Estimate - de facto","Final figure, complete","1992","2462057",""
"Russian Federation","1991","Total","Both Sexes","5","Estimate - de facto","Final figure, complete","1992","2422606",""
"Russian Federation","1991","Total","Both Sexes","5 - 9","Estimate - de facto","Final figure, complete","1992","11913690",""
"Russian Federation","1991","Total","Both Sexes","6","Estimate - de facto","Final figure, complete","1992","2392094",""
"Russian Federation","1991","Total","Both Sexes","7","Estimate - de facto","Final figure, complete","1992","2439151",""
"Russian Federation","1991","Total","Both Sexes","8","Estimate - de facto","Final figure, complete","1992","2393902",""
"Russian Federation","1991","Total","Both Sexes","9","Estimate - de facto","Final figure, complete","1992","2265937",""
"Russian Federation","1991","Total","Both Sexes","10","Estimate - de facto","Final figure, complete","1992","2211351",""
"Russian Federation","1991","Total","Both Sexes","10 - 14","Estimate - de facto","Final figure, complete","1992","10852591",""
"Russian Federation","1991","Total","Both Sexes","11","Estimate - de facto","Final figure, complete","1992","2189694",""
"Russian Federation","1991","Total","Both Sexes","12","Estimate - de facto","Final figure, complete","1992","2167713",""
"Russian Federation","1991","Total","Both Sexes","13","Estimate - de facto","Final figure, complete","1992","2145614",""
"Russian Federation","1991","Total","Both Sexes","14","Estimate - de facto","Final figure, complete","1992","2138219",""
"Russian Federation","1991","Total","Both Sexes","15","Estimate - de facto","Final figure, complete","1992","2128120",""
"Russian Federation","1991","Total","Both Sexes","15 - 19","Estimate - de facto","Final figure, complete","1992","10309644",""
"Russian Federation","1991","Total","Both Sexes","16","Estimate - de facto","Final figure, complete","1992","2085976",""
"Russian Federation","1991","Total","Both Sexes","17","Estimate - de facto","Final figure, complete","1992","2039065",""
"Russian Federation","1991","Total","Both Sexes","18","Estimate - de facto","Final figure, complete","1992","2036867",""
"Russian Federation","1991","Total","Both Sexes","19","Estimate - de facto","Final figure, complete","1992","2019616",""
"Russian Federation","1991","Total","Both Sexes","20","Estimate - de facto","Final figure, complete","1992","1980153",""
"Russian Federation","1991","Total","Both Sexes","20 - 24","Estimate - de facto","Final figure, complete","1992","9500412",""
"Russian Federation","1991","Total","Both Sexes","21","Estimate - de facto","Final figure, complete","1992","1934210",""
"Russian Federation","1991","Total","Both Sexes","22","Estimate - de facto","Final figure, complete","1992","1859867",""
"Russian Federation","1991","Total","Both Sexes","23","Estimate - de facto","Final figure, complete","1992","1833142",""
"Russian Federation","1991","Total","Both Sexes","24","Estimate - de facto","Final figure, complete","1992","1893040",""
"Russian Federation","1991","Total","Both Sexes","25","Estimate - de facto","Final figure, complete","1992","1966172",""
"Russian Federation","1991","Total","Both Sexes","25 - 29","Estimate - de facto","Final figure, complete","1992","11056487",""
"Russian Federation","1991","Total","Both Sexes","26","Estimate - de facto","Final figure, complete","1992","2045521",""
"Russian Federation","1991","Total","Both Sexes","27","Estimate - de facto","Final figure, complete","1992","2193927",""
"Russian Federation","1991","Total","Both Sexes","28","Estimate - de facto","Final figure, complete","1992","2354972",""
"Russian Federation","1991","Total","Both Sexes","29","Estimate - de facto","Final figure, complete","1992","2495895",""
"Russian Federation","1991","Total","Both Sexes","30","Estimate - de facto","Final figure, complete","1992","2603489",""
"Russian Federation","1991","Total","Both Sexes","30 - 34","Estimate - de facto","Final figure, complete","1992","13002119",""
"Russian Federation","1991","Total","Both Sexes","31","Estimate - de facto","Final figure, complete","1992","2626488",""
"Russian Federation","1991","Total","Both Sexes","32","Estimate - de facto","Final figure, complete","1992","2617718",""
"Russian Federation","1991","Total","Both Sexes","33","Estimate - de facto","Final figure, complete","1992","2602733",""
"Russian Federation","1991","Total","Both Sexes","34","Estimate - de facto","Final figure, complete","1992","2551691",""
"Russian Federation","1991","Total","Both Sexes","35","Estimate - de facto","Final figure, complete","1992","2522740",""
"Russian Federation","1991","Total","Both Sexes","35 - 39","Estimate - de facto","Final figure, complete","1992","12232708",""
"Russian Federation","1991","Total","Both Sexes","36","Estimate - de facto","Final figure, complete","1992","2541070",""
"Russian Federation","1991","Total","Both Sexes","37","Estimate - de facto","Final figure, complete","1992","2446923",""
"Russian Federation","1991","Total","Both Sexes","38","Estimate - de facto","Final figure, complete","1992","2366390",""
"Russian Federation","1991","Total","Both Sexes","39","Estimate - de facto","Final figure, complete","1992","2355585",""
"Russian Federation","1991","Total","Both Sexes","40","Estimate - de facto","Final figure, complete","1992","2280987",""
"Russian Federation","1991","Total","Both Sexes","40 - 44","Estimate - de facto","Final figure, complete","1992","10493978",""
"Russian Federation","1991","Total","Both Sexes","41","Estimate - de facto","Final figure, complete","1992","2296404",""
"Russian Federation","1991","Total","Both Sexes","42","Estimate - de facto","Final figure, complete","1992","2151667",""
"Russian Federation","1991","Total","Both Sexes","43","Estimate - de facto","Final figure, complete","1992","1934748",""
"Russian Federation","1991","Total","Both Sexes","44","Estimate - de facto","Final figure, complete","1992","1830172",""
"Russian Federation","1991","Total","Both Sexes","45","Estimate - de facto","Final figure, complete","1992","1399945",""
"Russian Federation","1991","Total","Both Sexes","45 - 49","Estimate - de facto","Final figure, complete","1992","5596816",""
"Russian Federation","1991","Total","Both Sexes","46","Estimate - de facto","Final figure, complete","1992","940353",""
"Russian Federation","1991","Total","Both Sexes","47","Estimate - de facto","Final figure, complete","1992","793252",""
"Russian Federation","1991","Total","Both Sexes","48","Estimate - de facto","Final figure, complete","1992","962381",""
"Russian Federation","1991","Total","Both Sexes","49","Estimate - de facto","Final figure, complete","1992","1500885",""
