"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Uzbekistan","1997","Rural","Female","5 - 9","Estimate - de facto","Final figure, complete","1998","1081071",""
"Uzbekistan","1997","Rural","Female","6","Estimate - de facto","Final figure, complete","1998","223483",""
"Uzbekistan","1997","Rural","Female","6","Estimate - de facto","Final figure, complete","1997","217775",""
"Uzbekistan","1997","Rural","Female","7","Estimate - de facto","Final figure, complete","1998","212823",""
"Uzbekistan","1997","Rural","Female","7","Estimate - de facto","Final figure, complete","1997","208314",""
"Uzbekistan","1997","Rural","Female","8","Estimate - de facto","Final figure, complete","1997","209126",""
"Uzbekistan","1997","Rural","Female","8","Estimate - de facto","Final figure, complete","1998","208574",""
"Uzbekistan","1997","Rural","Female","9","Estimate - de facto","Final figure, complete","1997","211098",""
"Uzbekistan","1997","Rural","Female","9","Estimate - de facto","Final figure, complete","1998","209960",""
"Uzbekistan","1997","Rural","Female","10","Estimate - de facto","Final figure, complete","1998","210201",""
"Uzbekistan","1997","Rural","Female","10","Estimate - de facto","Final figure, complete","1997","209559",""
"Uzbekistan","1997","Rural","Female","10 - 14","Estimate - de facto","Final figure, complete","1998","968705",""
"Uzbekistan","1997","Rural","Female","11","Estimate - de facto","Final figure, complete","1997","202460",""
"Uzbekistan","1997","Rural","Female","11","Estimate - de facto","Final figure, complete","1998","205891",""
"Uzbekistan","1997","Rural","Female","12","Estimate - de facto","Final figure, complete","1998","195109",""
"Uzbekistan","1997","Rural","Female","12","Estimate - de facto","Final figure, complete","1997","187970",""
"Uzbekistan","1997","Rural","Female","13","Estimate - de facto","Final figure, complete","1998","183033",""
"Uzbekistan","1997","Rural","Female","13","Estimate - de facto","Final figure, complete","1997","178343",""
"Uzbekistan","1997","Rural","Female","14","Estimate - de facto","Final figure, complete","1997","170816",""
"Uzbekistan","1997","Rural","Female","14","Estimate - de facto","Final figure, complete","1998","174471",""
"Uzbekistan","1997","Rural","Female","15","Estimate - de facto","Final figure, complete","1998","168619",""
"Uzbekistan","1997","Rural","Female","15","Estimate - de facto","Final figure, complete","1997","166652",""
"Uzbekistan","1997","Rural","Female","15 - 19","Estimate - de facto","Final figure, complete","1998","770768",""
"Uzbekistan","1997","Rural","Female","16","Estimate - de facto","Final figure, complete","1997","156167",""
"Uzbekistan","1997","Rural","Female","16","Estimate - de facto","Final figure, complete","1998","161221",""
"Uzbekistan","1997","Rural","Female","17","Estimate - de facto","Final figure, complete","1998","154491",""
"Uzbekistan","1997","Rural","Female","17","Estimate - de facto","Final figure, complete","1997","154418",""
"Uzbekistan","1997","Rural","Female","18","Estimate - de facto","Final figure, complete","1998","147790",""
"Uzbekistan","1997","Rural","Female","18","Estimate - de facto","Final figure, complete","1997","143188",""
"Uzbekistan","1997","Rural","Female","19","Estimate - de facto","Final figure, complete","1998","138647",""
"Uzbekistan","1997","Rural","Female","19","Estimate - de facto","Final figure, complete","1997","135136",""
"Uzbekistan","1997","Rural","Female","20","Estimate - de facto","Final figure, complete","1997","137753",""
"Uzbekistan","1997","Rural","Female","20","Estimate - de facto","Final figure, complete","1998","136011",""
"Uzbekistan","1997","Rural","Female","20 - 24","Estimate - de facto","Final figure, complete","1998","642509",""
"Uzbekistan","1997","Rural","Female","21","Estimate - de facto","Final figure, complete","1997","130279",""
"Uzbekistan","1997","Rural","Female","21","Estimate - de facto","Final figure, complete","1998","133660",""
"Uzbekistan","1997","Rural","Female","22","Estimate - de facto","Final figure, complete","1997","125779",""
"Uzbekistan","1997","Rural","Female","22","Estimate - de facto","Final figure, complete","1998","127821",""
"Uzbekistan","1997","Rural","Female","23","Estimate - de facto","Final figure, complete","1998","123633",""
"Uzbekistan","1997","Rural","Female","23","Estimate - de facto","Final figure, complete","1997","121988",""
"Uzbekistan","1997","Rural","Female","24","Estimate - de facto","Final figure, complete","1998","121384",""
"Uzbekistan","1997","Rural","Female","24","Estimate - de facto","Final figure, complete","1997","121530",""
"Uzbekistan","1997","Rural","Female","25","Estimate - de facto","Final figure, complete","1997","120121",""
"Uzbekistan","1997","Rural","Female","25","Estimate - de facto","Final figure, complete","1998","120458",""
"Uzbekistan","1997","Rural","Female","25 - 29","Estimate - de facto","Final figure, complete","1998","559120",""
"Uzbekistan","1997","Rural","Female","26","Estimate - de facto","Final figure, complete","1997","113562",""
"Uzbekistan","1997","Rural","Female","26","Estimate - de facto","Final figure, complete","1998","116459",""
"Uzbekistan","1997","Rural","Female","27","Estimate - de facto","Final figure, complete","1997","104154",""
"Uzbekistan","1997","Rural","Female","27","Estimate - de facto","Final figure, complete","1998","108524",""
"Uzbekistan","1997","Rural","Female","28","Estimate - de facto","Final figure, complete","1997","110377",""
"Uzbekistan","1997","Rural","Female","28","Estimate - de facto","Final figure, complete","1998","106940",""
"Uzbekistan","1997","Rural","Female","29","Estimate - de facto","Final figure, complete","1998","106739",""
"Uzbekistan","1997","Rural","Female","29","Estimate - de facto","Final figure, complete","1997","103733",""
"Uzbekistan","1997","Rural","Female","30","Estimate - de facto","Final figure, complete","1997","108425",""
"Uzbekistan","1997","Rural","Female","30","Estimate - de facto","Final figure, complete","1998","105801",""
"Uzbekistan","1997","Rural","Female","30 - 34","Estimate - de facto","Final figure, complete","1998","529154",""
"Uzbekistan","1997","Rural","Female","31","Estimate - de facto","Final figure, complete","1998","108128",""
"Uzbekistan","1997","Rural","Female","31","Estimate - de facto","Final figure, complete","1997","108382",""
"Uzbekistan","1997","Rural","Female","32","Estimate - de facto","Final figure, complete","1997","105032",""
"Uzbekistan","1997","Rural","Female","32","Estimate - de facto","Final figure, complete","1998","106459",""
"Uzbekistan","1997","Rural","Female","33","Estimate - de facto","Final figure, complete","1998","104908",""
"Uzbekistan","1997","Rural","Female","33","Estimate - de facto","Final figure, complete","1997","105289",""
"Uzbekistan","1997","Rural","Female","34","Estimate - de facto","Final figure, complete","1998","103858",""
"Uzbekistan","1997","Rural","Female","34","Estimate - de facto","Final figure, complete","1997","102862",""
"Uzbekistan","1997","Rural","Female","35","Estimate - de facto","Final figure, complete","1998","102043",""
"Uzbekistan","1997","Rural","Female","35","Estimate - de facto","Final figure, complete","1997","101626",""
"Uzbekistan","1997","Rural","Female","35 - 39","Estimate - de facto","Final figure, complete","1998","468186",""
"Uzbekistan","1997","Rural","Female","36","Estimate - de facto","Final figure, complete","1998","99665",""
"Uzbekistan","1997","Rural","Female","36","Estimate - de facto","Final figure, complete","1997","98073",""
"Uzbekistan","1997","Rural","Female","37","Estimate - de facto","Final figure, complete","1997","91271",""
"Uzbekistan","1997","Rural","Female","37","Estimate - de facto","Final figure, complete","1998","94489",""
"Uzbekistan","1997","Rural","Female","38","Estimate - de facto","Final figure, complete","1997","88261",""
"Uzbekistan","1997","Rural","Female","38","Estimate - de facto","Final figure, complete","1998","89581",""
"Uzbekistan","1997","Rural","Female","39","Estimate - de facto","Final figure, complete","1997","76889",""
"Uzbekistan","1997","Rural","Female","39","Estimate - de facto","Final figure, complete","1998","82408",""
"Uzbekistan","1997","Rural","Female","40","Estimate - de facto","Final figure, complete","1998","74657",""
"Uzbekistan","1997","Rural","Female","40","Estimate - de facto","Final figure, complete","1997","72756",""
"Uzbekistan","1997","Rural","Female","40 - 44","Estimate - de facto","Final figure, complete","1998","314974",""
"Uzbekistan","1997","Rural","Female","41","Estimate - de facto","Final figure, complete","1998","68315",""
"Uzbekistan","1997","Rural","Female","41","Estimate - de facto","Final figure, complete","1997","64109",""
"Uzbekistan","1997","Rural","Female","42","Estimate - de facto","Final figure, complete","1998","61065",""
"Uzbekistan","1997","Rural","Female","42","Estimate - de facto","Final figure, complete","1997","58325",""
"Uzbekistan","1997","Rural","Female","43","Estimate - de facto","Final figure, complete","1997","54112",""
"Uzbekistan","1997","Rural","Female","43","Estimate - de facto","Final figure, complete","1998","56098",""
"Uzbekistan","1997","Rural","Female","44","Estimate - de facto","Final figure, complete","1997","55840",""
"Uzbekistan","1997","Rural","Female","44","Estimate - de facto","Final figure, complete","1998","54839",""
"Uzbekistan","1997","Rural","Female","45","Estimate - de facto","Final figure, complete","1997","48096",""
"Uzbekistan","1997","Rural","Female","45","Estimate - de facto","Final figure, complete","1998","51818",""
"Uzbekistan","1997","Rural","Female","45 - 49","Estimate - de facto","Final figure, complete","1998","208147",""
"Uzbekistan","1997","Rural","Female","46","Estimate - de facto","Final figure, complete","1997","48909",""
"Uzbekistan","1997","Rural","Female","46","Estimate - de facto","Final figure, complete","1998","48370",""
"Uzbekistan","1997","Rural","Female","47","Estimate - de facto","Final figure, complete","1998","42172",""
"Uzbekistan","1997","Rural","Female","47","Estimate - de facto","Final figure, complete","1997","35706",""
"Uzbekistan","1997","Rural","Female","48","Estimate - de facto","Final figure, complete","1998","33800",""
"Uzbekistan","1997","Rural","Female","48","Estimate - de facto","Final figure, complete","1997","32107",""
"Uzbekistan","1997","Rural","Female","49","Estimate - de facto","Final figure, complete","1997","32077",""
"Uzbekistan","1997","Rural","Female","49","Estimate - de facto","Final figure, complete","1998","31987",""
"Uzbekistan","1997","Rural","Female","50","Estimate - de facto","Final figure, complete","1997","25549",""
"Uzbekistan","1997","Rural","Female","50","Estimate - de facto","Final figure, complete","1998","28682",""
"Uzbekistan","1997","Rural","Female","50 - 54","Estimate - de facto","Final figure, complete","1998","105241",""
"Uzbekistan","1997","Rural","Female","51","Estimate - de facto","Final figure, complete","1997","18672",""
"Uzbekistan","1997","Rural","Female","51","Estimate - de facto","Final figure, complete","1998","22031",""
"Uzbekistan","1997","Rural","Female","52","Estimate - de facto","Final figure, complete","1998","16611",""
"Uzbekistan","1997","Rural","Female","52","Estimate - de facto","Final figure, complete","1997","14701",""
"Uzbekistan","1997","Rural","Female","53","Estimate - de facto","Final figure, complete","1998","15603",""
"Uzbekistan","1997","Rural","Female","53","Estimate - de facto","Final figure, complete","1997","16650",""
"Uzbekistan","1997","Rural","Female","54","Estimate - de facto","Final figure, complete","1997","28142",""
"Uzbekistan","1997","Rural","Female","54","Estimate - de facto","Final figure, complete","1998","22314",""
"Uzbekistan","1997","Rural","Female","55","Estimate - de facto","Final figure, complete","1998","28484",""
"Uzbekistan","1997","Rural","Female","55","Estimate - de facto","Final figure, complete","1997","29144",""
"Uzbekistan","1997","Rural","Female","55 - 59","Estimate - de facto","Final figure, complete","1998","158395",""
"Uzbekistan","1997","Rural","Female","56","Estimate - de facto","Final figure, complete","1997","33759",""
"Uzbekistan","1997","Rural","Female","56","Estimate - de facto","Final figure, complete","1998","31295",""
"Uzbekistan","1997","Rural","Female","57","Estimate - de facto","Final figure, complete","1998","34319",""
"Uzbekistan","1997","Rural","Female","57","Estimate - de facto","Final figure, complete","1997","35339",""
"Uzbekistan","1997","Rural","Female","58","Estimate - de facto","Final figure, complete","1998","33701",""
"Uzbekistan","1997","Rural","Female","58","Estimate - de facto","Final figure, complete","1997","32487",""
"Uzbekistan","1997","Rural","Female","59","Estimate - de facto","Final figure, complete","1997","29195",""
"Uzbekistan","1997","Rural","Female","59","Estimate - de facto","Final figure, complete","1998","30596",""
"Uzbekistan","1997","Rural","Female","60","Estimate - de facto","Final figure, complete","1997","31660",""
"Uzbekistan","1997","Rural","Female","60","Estimate - de facto","Final figure, complete","1998","30197",""
"Uzbekistan","1997","Rural","Female","60 - 64","Estimate - de facto","Final figure, complete","1998","133918",""
"Uzbekistan","1997","Rural","Female","61","Estimate - de facto","Final figure, complete","1998","27849",""
"Uzbekistan","1997","Rural","Female","61","Estimate - de facto","Final figure, complete","1997","24582",""
"Uzbekistan","1997","Rural","Female","62","Estimate - de facto","Final figure, complete","1997","23798",""
"Uzbekistan","1997","Rural","Female","62","Estimate - de facto","Final figure, complete","1998","23969",""
"Uzbekistan","1997","Rural","Female","63","Estimate - de facto","Final figure, complete","1998","24186",""
"Uzbekistan","1997","Rural","Female","63","Estimate - de facto","Final figure, complete","1997","25079",""
"Uzbekistan","1997","Rural","Female","64","Estimate - de facto","Final figure, complete","1998","27717",""
"Uzbekistan","1997","Rural","Female","64","Estimate - de facto","Final figure, complete","1997","30916",""
"Uzbekistan","1997","Rural","Female","65","Estimate - de facto","Final figure, complete","1997","23691",""
"Uzbekistan","1997","Rural","Female","65","Estimate - de facto","Final figure, complete","1998","26914",""
"Uzbekistan","1997","Rural","Female","65 - 69","Estimate - de facto","Final figure, complete","1998","119363",""
"Uzbekistan","1997","Rural","Female","66","Estimate - de facto","Final figure, complete","1997","25453",""
"Uzbekistan","1997","Rural","Female","66","Estimate - de facto","Final figure, complete","1998","24294",""
"Uzbekistan","1997","Rural","Female","67","Estimate - de facto","Final figure, complete","1997","24562",""
"Uzbekistan","1997","Rural","Female","67","Estimate - de facto","Final figure, complete","1998","24488",""
"Uzbekistan","1997","Rural","Female","68","Estimate - de facto","Final figure, complete","1997","22394",""
"Uzbekistan","1997","Rural","Female","68","Estimate - de facto","Final figure, complete","1998","23177",""
"Uzbekistan","1997","Rural","Female","69","Estimate - de facto","Final figure, complete","1997","19483",""
"Uzbekistan","1997","Rural","Female","69","Estimate - de facto","Final figure, complete","1998","20490",""
"Uzbekistan","1997","Rural","Female","70","Estimate - de facto","Final figure, complete","1997","17646",""
"Uzbekistan","1997","Rural","Female","70","Estimate - de facto","Final figure, complete","1998","18225",""
"Uzbekistan","1997","Rural","Female","70 - 74","Estimate - de facto","Final figure, complete","1998","78758",""
"Uzbekistan","1997","Rural","Female","71","Estimate - de facto","Final figure, complete","1998","16517",""
"Uzbekistan","1997","Rural","Female","71","Estimate - de facto","Final figure, complete","1997","16114",""
"Uzbekistan","1997","Rural","Female","72","Estimate - de facto","Final figure, complete","1998","17046",""
"Uzbekistan","1997","Rural","Female","72","Estimate - de facto","Final figure, complete","1997","18693",""
"Uzbekistan","1997","Rural","Female","73","Estimate - de facto","Final figure, complete","1997","11086",""
"Uzbekistan","1997","Rural","Female","73","Estimate - de facto","Final figure, complete","1998","14500",""
"Uzbekistan","1997","Rural","Female","74","Estimate - de facto","Final figure, complete","1997","14479",""
"Uzbekistan","1997","Rural","Female","74","Estimate - de facto","Final figure, complete","1998","12470",""
"Uzbekistan","1997","Rural","Female","75","Estimate - de facto","Final figure, complete","1998","13185",""
"Uzbekistan","1997","Rural","Female","75","Estimate - de facto","Final figure, complete","1997","12651",""
"Uzbekistan","1997","Rural","Female","75 - 79","Estimate - de facto","Final figure, complete","1998","47327",""
"Uzbekistan","1997","Rural","Female","76","Estimate - de facto","Final figure, complete","1998","9704",""
"Uzbekistan","1997","Rural","Female","76","Estimate - de facto","Final figure, complete","1997","7327",""
"Uzbekistan","1997","Rural","Female","77","Estimate - de facto","Final figure, complete","1998","8483",""
"Uzbekistan","1997","Rural","Female","77","Estimate - de facto","Final figure, complete","1997","10666",""
"Uzbekistan","1997","Rural","Female","78","Estimate - de facto","Final figure, complete","1997","7593",""
"Uzbekistan","1997","Rural","Female","78","Estimate - de facto","Final figure, complete","1998","8855",""
"Uzbekistan","1997","Rural","Female","79","Estimate - de facto","Final figure, complete","1998","7100",""
"Uzbekistan","1997","Rural","Female","79","Estimate - de facto","Final figure, complete","1997","7171",""
"Uzbekistan","1997","Rural","Female","80","Estimate - de facto","Final figure, complete","1998","6078",""
"Uzbekistan","1997","Rural","Female","80","Estimate - de facto","Final figure, complete","1997","5503",""
"Uzbekistan","1997","Rural","Female","80 - 84","Estimate - de facto","Final figure, complete","1998","25522",""
"Uzbekistan","1997","Rural","Female","81","Estimate - de facto","Final figure, complete","1997","6147",""
"Uzbekistan","1997","Rural","Female","81","Estimate - de facto","Final figure, complete","1998","5590",""
"Uzbekistan","1997","Rural","Female","82","Estimate - de facto","Final figure, complete","1998","5160",""
"Uzbekistan","1997","Rural","Female","82","Estimate - de facto","Final figure, complete","1997","4765",""
"Uzbekistan","1997","Rural","Female","83","Estimate - de facto","Final figure, complete","1998","4102",""
"Uzbekistan","1997","Rural","Female","83","Estimate - de facto","Final figure, complete","1997","3940",""
"Uzbekistan","1997","Rural","Female","84","Estimate - de facto","Final figure, complete","1997","5711",""
"Uzbekistan","1997","Rural","Female","84","Estimate - de facto","Final figure, complete","1998","4592",""
"Uzbekistan","1997","Rural","Female","85","Estimate - de facto","Final figure, complete","1998","4991",""
"Uzbekistan","1997","Rural","Female","85","Estimate - de facto","Final figure, complete","1997","4857",""
"Uzbekistan","1997","Rural","Female","85 - 89","Estimate - de facto","Final figure, complete","1998","16834",""
"Uzbekistan","1997","Rural","Female","86","Estimate - de facto","Final figure, complete","1998","3570",""
"Uzbekistan","1997","Rural","Female","86","Estimate - de facto","Final figure, complete","1997","2818",""
"Uzbekistan","1997","Rural","Female","87","Estimate - de facto","Final figure, complete","1997","5058",""
"Uzbekistan","1997","Rural","Female","87","Estimate - de facto","Final figure, complete","1998","3548",""
"Uzbekistan","1997","Rural","Female","88","Estimate - de facto","Final figure, complete","1997","2078",""
"Uzbekistan","1997","Rural","Female","88","Estimate - de facto","Final figure, complete","1998","3292",""
"Uzbekistan","1997","Rural","Female","89","Estimate - de facto","Final figure, complete","1998","1433",""
"Uzbekistan","1997","Rural","Female","89","Estimate - de facto","Final figure, complete","1997","1233",""
"Uzbekistan","1997","Rural","Female","90","Estimate - de facto","Final figure, complete","1998","1404",""
"Uzbekistan","1997","Rural","Female","90","Estimate - de facto","Final figure, complete","1997","1932",""
"Uzbekistan","1997","Rural","Female","90 - 94","Estimate - de facto","Final figure, complete","1998","7490",""
"Uzbekistan","1997","Rural","Female","91","Estimate - de facto","Final figure, complete","1998","1980",""
"Uzbekistan","1997","Rural","Female","91","Estimate - de facto","Final figure, complete","1997","2415",""
"Uzbekistan","1997","Rural","Female","92","Estimate - de facto","Final figure, complete","1997","1436",""
"Uzbekistan","1997","Rural","Female","92","Estimate - de facto","Final figure, complete","1998","1690",""
"Uzbekistan","1997","Rural","Female","93","Estimate - de facto","Final figure, complete","1997","1485",""
"Uzbekistan","1997","Rural","Female","93","Estimate - de facto","Final figure, complete","1998","1306",""
"Uzbekistan","1997","Rural","Female","94","Estimate - de facto","Final figure, complete","1998","1110",""
"Uzbekistan","1997","Rural","Female","94","Estimate - de facto","Final figure, complete","1997","1061",""
"Uzbekistan","1997","Rural","Female","95","Estimate - de facto","Final figure, complete","1998","791",""
"Uzbekistan","1997","Rural","Female","95","Estimate - de facto","Final figure, complete","1997","786",""
"Uzbekistan","1997","Rural","Female","95 +","Estimate - de facto","Final figure, complete","1998","1784",""
"Uzbekistan","1997","Rural","Female","96","Estimate - de facto","Final figure, complete","1998","355",""
"Uzbekistan","1997","Rural","Female","96","Estimate - de facto","Final figure, complete","1997","90",""
"Uzbekistan","1997","Rural","Female","97","Estimate - de facto","Final figure, complete","1997","344",""
"Uzbekistan","1997","Rural","Female","97","Estimate - de facto","Final figure, complete","1998","206",""
"Uzbekistan","1997","Rural","Female","98","Estimate - de facto","Final figure, complete","1997","143",""
"Uzbekistan","1997","Rural","Female","98","Estimate - de facto","Final figure, complete","1998","213",""
"Uzbekistan","1997","Rural","Female","99","Estimate - de facto","Final figure, complete","1998","73",""
"Uzbekistan","1997","Rural","Female","99","Estimate - de facto","Final figure, complete","1997","65",""
"Uzbekistan","1997","Rural","Female","100 +","Estimate - de facto","Final figure, complete","1998","146",""
"Uzbekistan","1997","Rural","Female","100 +","Estimate - de facto","Final figure, complete","1997","149",""
"Uzbekistan","1997","Rural","Female","Unknown","Estimate - de facto","Final figure, complete","1998","0",""
"Uzbekistan","1997","Rural","Female","Unknown","Estimate - de facto","Final figure, complete","1997","0",""
"Uzbekistan","1989","Total","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","1991","19810077",""
"Uzbekistan","1989","Total","Both Sexes","0","Census - de jure - complete tabulation","Final figure, complete","1991","669297",""
"Uzbekistan","1989","Total","Both Sexes","1","Census - de jure - complete tabulation","Final figure, complete","1991","663323",""
"Uzbekistan","1989","Total","Both Sexes","1 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","2547112",""
"Uzbekistan","1989","Total","Both Sexes","2","Census - de jure - complete tabulation","Final figure, complete","1991","656693",""
"Uzbekistan","1989","Total","Both Sexes","3","Census - de jure - complete tabulation","Final figure, complete","1991","632144",""
"Uzbekistan","1989","Total","Both Sexes","4","Census - de jure - complete tabulation","Final figure, complete","1991","594952",""
"Uzbekistan","1989","Total","Both Sexes","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","2611040",""
"Uzbekistan","1989","Total","Both Sexes","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","2255753",""
"Uzbekistan","1989","Total","Both Sexes","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","2004739",""
"Uzbekistan","1989","Total","Both Sexes","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","1832462",""
"Uzbekistan","1989","Total","Both Sexes","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","1785410",""
"Uzbekistan","1989","Total","Both Sexes","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","1392663",""
"Uzbekistan","1989","Total","Both Sexes","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","1013369",""
"Uzbekistan","1989","Total","Both Sexes","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","572375",""
"Uzbekistan","1989","Total","Both Sexes","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","625531",""
"Uzbekistan","1989","Total","Both Sexes","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","651050",""
"Uzbekistan","1989","Total","Both Sexes","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","561358",""
"Uzbekistan","1989","Total","Both Sexes","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","483693",""
"Uzbekistan","1989","Total","Both Sexes","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","269629",""
"Uzbekistan","1989","Total","Both Sexes","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","184229",""
"Uzbekistan","1989","Total","Both Sexes","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","165734",""
"Uzbekistan","1989","Total","Both Sexes","80 - 84","Census - de jure - complete tabulation","Final figure, complete","1991","100456",""
"Uzbekistan","1989","Total","Both Sexes","85 +","Census - de jure - complete tabulation","Final figure, complete","1991","83816",""
"Uzbekistan","1989","Total","Both Sexes","Unknown","Census - de jure - complete tabulation","Final figure, complete","1991","361",""
"Uzbekistan","1989","Total","Male","Total","Census - de jure - complete tabulation","Final figure, complete","1991","9784156",""
"Uzbekistan","1989","Total","Male","0","Census - de jure - complete tabulation","Final figure, complete","1991","341103",""
"Uzbekistan","1989","Total","Male","1","Census - de jure - complete tabulation","Final figure, complete","1991","336171",""
"Uzbekistan","1989","Total","Male","1 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","1289953",""
"Uzbekistan","1989","Total","Male","2","Census - de jure - complete tabulation","Final figure, complete","1991","333294",""
"Uzbekistan","1989","Total","Male","3","Census - de jure - complete tabulation","Final figure, complete","1991","319181",""
"Uzbekistan","1989","Total","Male","4","Census - de jure - complete tabulation","Final figure, complete","1991","301307",""
"Uzbekistan","1989","Total","Male","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","1318918",""
"Uzbekistan","1989","Total","Male","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","1138237",""
"Uzbekistan","1989","Total","Male","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","1003102",""
"Uzbekistan","1989","Total","Male","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","910718",""
"Uzbekistan","1989","Total","Male","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","890752",""
"Uzbekistan","1989","Total","Male","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","696145",""
"Uzbekistan","1989","Total","Male","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","503602",""
"Uzbekistan","1989","Total","Male","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","286366",""
"Uzbekistan","1989","Total","Male","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","317673",""
"Uzbekistan","1989","Total","Male","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","322719",""
"Uzbekistan","1989","Total","Male","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","265666",""
"Uzbekistan","1989","Total","Male","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","215661",""
"Uzbekistan","1989","Total","Male","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","97157",""
"Uzbekistan","1989","Total","Male","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","60068",""
"Uzbekistan","1989","Total","Male","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","57981",""
"Uzbekistan","1989","Total","Male","80 - 84","Census - de jure - complete tabulation","Final figure, complete","1991","37436",""
"Uzbekistan","1989","Total","Male","85 +","Census - de jure - complete tabulation","Final figure, complete","1991","30728",""
"Uzbekistan","1989","Total","Male","Unknown","Census - de jure - complete tabulation","Final figure, complete","1991","171",""
"Uzbekistan","1989","Total","Female","Total","Census - de jure - complete tabulation","Final figure, complete","1991","10025921",""
"Uzbekistan","1989","Total","Female","0","Census - de jure - complete tabulation","Final figure, complete","1991","328194",""
"Uzbekistan","1989","Total","Female","1","Census - de jure - complete tabulation","Final figure, complete","1991","327152",""
"Uzbekistan","1989","Total","Female","1 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","1257159",""
"Uzbekistan","1989","Total","Female","2","Census - de jure - complete tabulation","Final figure, complete","1991","323399",""
"Uzbekistan","1989","Total","Female","3","Census - de jure - complete tabulation","Final figure, complete","1991","312963",""
"Uzbekistan","1989","Total","Female","4","Census - de jure - complete tabulation","Final figure, complete","1991","293645",""
"Uzbekistan","1989","Total","Female","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","1292122",""
"Uzbekistan","1989","Total","Female","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","1117516",""
"Uzbekistan","1989","Total","Female","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","1001637",""
"Uzbekistan","1989","Total","Female","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","921744",""
"Uzbekistan","1989","Total","Female","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","894658",""
"Uzbekistan","1989","Total","Female","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","696518",""
"Uzbekistan","1989","Total","Female","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","509767",""
"Uzbekistan","1989","Total","Female","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","286009",""
"Uzbekistan","1989","Total","Female","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","307858",""
"Uzbekistan","1989","Total","Female","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","328331",""
"Uzbekistan","1989","Total","Female","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","295692",""
"Uzbekistan","1989","Total","Female","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","268032",""
"Uzbekistan","1989","Total","Female","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","172472",""
"Uzbekistan","1989","Total","Female","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","124161",""
"Uzbekistan","1989","Total","Female","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","107753",""
"Uzbekistan","1989","Total","Female","80 - 84","Census - de jure - complete tabulation","Final figure, complete","1991","63020",""
"Uzbekistan","1989","Total","Female","85 +","Census - de jure - complete tabulation","Final figure, complete","1991","53088",""
"Uzbekistan","1989","Total","Female","Unknown","Census - de jure - complete tabulation","Final figure, complete","1991","190",""
"Uzbekistan","1989","Urban","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","1991","8040963",""
